24339748_21,s0,T1,T13,"First, we verified the degradation of ",MED19a, in the presence of ,HaRxL44," in Arabidopsis, by generating a transgenic line expressing both GFP-MED19a and 3HA-Strep2-HaRxL44 (or 3HA-Strep2-GUS as control). We showed that, as we observed in N. benthamiana, MED19a is degraded in the presence of HaRxL44 in Arabidopsis and the addition of MG132 blocks the effect of HaRxL44 on MED19a stability (Figure S5D). We then investigated whether the presence of HaRxL44 affects the interaction between MED19a and the Mediator complex. We found that, even in the presence of 3HA-HaRxL44, MED6 co-immunoprecipitates with GFP-MED19a in Arabidopsis (Figure S5E), suggesting that MED6 and GFP-MED19a also associate in the nucleolus. However, overproduction of MED19a and HaRxL44 in Arabidopsis may affect the stoichiometry or nuclear/nucleolar distribution of interactions between MED19a and the Mediator complex, or Mediator subcomplexes, obscuring potential effects of HaRxL44 on the integration or stability of MED19a subunits in the Mediator complex.
",Not_a_complex
24339748_21,s0,T22,T16,"First, we verified the degradation of MED19a in the presence of HaRxL44 in Arabidopsis, by generating a transgenic line expressing both GFP-MED19a and 3HA-Strep2-",HaRxL44, (or ,3HA,"-Strep2-GUS as control). We showed that, as we observed in N. benthamiana, MED19a is degraded in the presence of HaRxL44 in Arabidopsis and the addition of MG132 blocks the effect of HaRxL44 on MED19a stability (Figure S5D). We then investigated whether the presence of HaRxL44 affects the interaction between MED19a and the Mediator complex. We found that, even in the presence of 3HA-HaRxL44, MED6 co-immunoprecipitates with GFP-MED19a in Arabidopsis (Figure S5E), suggesting that MED6 and GFP-MED19a also associate in the nucleolus. However, overproduction of MED19a and HaRxL44 in Arabidopsis may affect the stoichiometry or nuclear/nucleolar distribution of interactions between MED19a and the Mediator complex, or Mediator subcomplexes, obscuring potential effects of HaRxL44 on the integration or stability of MED19a subunits in the Mediator complex.
",Not_a_complex
24339748_21,s0,T16,T23,"First, we verified the degradation of MED19a in the presence of HaRxL44 in Arabidopsis, by generating a transgenic line expressing both GFP-MED19a and 3HA-Strep2-HaRxL44 (or ",3HA,-,Strep2,"-GUS as control). We showed that, as we observed in N. benthamiana, MED19a is degraded in the presence of HaRxL44 in Arabidopsis and the addition of MG132 blocks the effect of HaRxL44 on MED19a stability (Figure S5D). We then investigated whether the presence of HaRxL44 affects the interaction between MED19a and the Mediator complex. We found that, even in the presence of 3HA-HaRxL44, MED6 co-immunoprecipitates with GFP-MED19a in Arabidopsis (Figure S5E), suggesting that MED6 and GFP-MED19a also associate in the nucleolus. However, overproduction of MED19a and HaRxL44 in Arabidopsis may affect the stoichiometry or nuclear/nucleolar distribution of interactions between MED19a and the Mediator complex, or Mediator subcomplexes, obscuring potential effects of HaRxL44 on the integration or stability of MED19a subunits in the Mediator complex.
",Not_a_complex
24339748_21,s0,T21,T17,"First, we verified the degradation of MED19a in the presence of HaRxL44 in Arabidopsis, by generating a transgenic line expressing both GFP-MED19a and 3HA-",Strep2,-HaRxL44 (or 3HA-Strep2-,GUS," as control). We showed that, as we observed in N. benthamiana, MED19a is degraded in the presence of HaRxL44 in Arabidopsis and the addition of MG132 blocks the effect of HaRxL44 on MED19a stability (Figure S5D). We then investigated whether the presence of HaRxL44 affects the interaction between MED19a and the Mediator complex. We found that, even in the presence of 3HA-HaRxL44, MED6 co-immunoprecipitates with GFP-MED19a in Arabidopsis (Figure S5E), suggesting that MED6 and GFP-MED19a also associate in the nucleolus. However, overproduction of MED19a and HaRxL44 in Arabidopsis may affect the stoichiometry or nuclear/nucleolar distribution of interactions between MED19a and the Mediator complex, or Mediator subcomplexes, obscuring potential effects of HaRxL44 on the integration or stability of MED19a subunits in the Mediator complex.
",Not_a_complex
24339748_21,s0,T22,T17,"First, we verified the degradation of MED19a in the presence of HaRxL44 in Arabidopsis, by generating a transgenic line expressing both GFP-MED19a and 3HA-Strep2-",HaRxL44, (or 3HA-Strep2-,GUS," as control). We showed that, as we observed in N. benthamiana, MED19a is degraded in the presence of HaRxL44 in Arabidopsis and the addition of MG132 blocks the effect of HaRxL44 on MED19a stability (Figure S5D). We then investigated whether the presence of HaRxL44 affects the interaction between MED19a and the Mediator complex. We found that, even in the presence of 3HA-HaRxL44, MED6 co-immunoprecipitates with GFP-MED19a in Arabidopsis (Figure S5E), suggesting that MED6 and GFP-MED19a also associate in the nucleolus. However, overproduction of MED19a and HaRxL44 in Arabidopsis may affect the stoichiometry or nuclear/nucleolar distribution of interactions between MED19a and the Mediator complex, or Mediator subcomplexes, obscuring potential effects of HaRxL44 on the integration or stability of MED19a subunits in the Mediator complex.
",Not_a_complex
24339748_21,s0,T23,T17,"First, we verified the degradation of MED19a in the presence of HaRxL44 in Arabidopsis, by generating a transgenic line expressing both GFP-MED19a and 3HA-Strep2-HaRxL44 (or 3HA-",Strep2,-,GUS," as control). We showed that, as we observed in N. benthamiana, MED19a is degraded in the presence of HaRxL44 in Arabidopsis and the addition of MG132 blocks the effect of HaRxL44 on MED19a stability (Figure S5D). We then investigated whether the presence of HaRxL44 affects the interaction between MED19a and the Mediator complex. We found that, even in the presence of 3HA-HaRxL44, MED6 co-immunoprecipitates with GFP-MED19a in Arabidopsis (Figure S5E), suggesting that MED6 and GFP-MED19a also associate in the nucleolus. However, overproduction of MED19a and HaRxL44 in Arabidopsis may affect the stoichiometry or nuclear/nucleolar distribution of interactions between MED19a and the Mediator complex, or Mediator subcomplexes, obscuring potential effects of HaRxL44 on the integration or stability of MED19a subunits in the Mediator complex.
",Not_a_complex
24339748_21,s0,T13,T2,"First, we verified the degradation of MED19a in the presence of ",HaRxL44," in Arabidopsis, by generating a transgenic line expressing both GFP-",MED19a," and 3HA-Strep2-HaRxL44 (or 3HA-Strep2-GUS as control). We showed that, as we observed in N. benthamiana, MED19a is degraded in the presence of HaRxL44 in Arabidopsis and the addition of MG132 blocks the effect of HaRxL44 on MED19a stability (Figure S5D). We then investigated whether the presence of HaRxL44 affects the interaction between MED19a and the Mediator complex. We found that, even in the presence of 3HA-HaRxL44, MED6 co-immunoprecipitates with GFP-MED19a in Arabidopsis (Figure S5E), suggesting that MED6 and GFP-MED19a also associate in the nucleolus. However, overproduction of MED19a and HaRxL44 in Arabidopsis may affect the stoichiometry or nuclear/nucleolar distribution of interactions between MED19a and the Mediator complex, or Mediator subcomplexes, obscuring potential effects of HaRxL44 on the integration or stability of MED19a subunits in the Mediator complex.
",Not_a_complex
24339748_21,s0,T14,T2,"First, we verified the degradation of MED19a in the presence of HaRxL44 in Arabidopsis, by generating a transgenic line expressing both ",GFP,-,MED19a," and 3HA-Strep2-HaRxL44 (or 3HA-Strep2-GUS as control). We showed that, as we observed in N. benthamiana, MED19a is degraded in the presence of HaRxL44 in Arabidopsis and the addition of MG132 blocks the effect of HaRxL44 on MED19a stability (Figure S5D). We then investigated whether the presence of HaRxL44 affects the interaction between MED19a and the Mediator complex. We found that, even in the presence of 3HA-HaRxL44, MED6 co-immunoprecipitates with GFP-MED19a in Arabidopsis (Figure S5E), suggesting that MED6 and GFP-MED19a also associate in the nucleolus. However, overproduction of MED19a and HaRxL44 in Arabidopsis may affect the stoichiometry or nuclear/nucleolar distribution of interactions between MED19a and the Mediator complex, or Mediator subcomplexes, obscuring potential effects of HaRxL44 on the integration or stability of MED19a subunits in the Mediator complex.
",Not_a_complex
24339748_21,s0,T2,T15,"First, we verified the degradation of MED19a in the presence of HaRxL44 in Arabidopsis, by generating a transgenic line expressing both GFP-",MED19a, and ,3HA,"-Strep2-HaRxL44 (or 3HA-Strep2-GUS as control). We showed that, as we observed in N. benthamiana, MED19a is degraded in the presence of HaRxL44 in Arabidopsis and the addition of MG132 blocks the effect of HaRxL44 on MED19a stability (Figure S5D). We then investigated whether the presence of HaRxL44 affects the interaction between MED19a and the Mediator complex. We found that, even in the presence of 3HA-HaRxL44, MED6 co-immunoprecipitates with GFP-MED19a in Arabidopsis (Figure S5E), suggesting that MED6 and GFP-MED19a also associate in the nucleolus. However, overproduction of MED19a and HaRxL44 in Arabidopsis may affect the stoichiometry or nuclear/nucleolar distribution of interactions between MED19a and the Mediator complex, or Mediator subcomplexes, obscuring potential effects of HaRxL44 on the integration or stability of MED19a subunits in the Mediator complex.
",Not_a_complex
24339748_21,s0,T2,T16,"First, we verified the degradation of MED19a in the presence of HaRxL44 in Arabidopsis, by generating a transgenic line expressing both GFP-",MED19a, and 3HA-Strep2-HaRxL44 (or ,3HA,"-Strep2-GUS as control). We showed that, as we observed in N. benthamiana, MED19a is degraded in the presence of HaRxL44 in Arabidopsis and the addition of MG132 blocks the effect of HaRxL44 on MED19a stability (Figure S5D). We then investigated whether the presence of HaRxL44 affects the interaction between MED19a and the Mediator complex. We found that, even in the presence of 3HA-HaRxL44, MED6 co-immunoprecipitates with GFP-MED19a in Arabidopsis (Figure S5E), suggesting that MED6 and GFP-MED19a also associate in the nucleolus. However, overproduction of MED19a and HaRxL44 in Arabidopsis may affect the stoichiometry or nuclear/nucleolar distribution of interactions between MED19a and the Mediator complex, or Mediator subcomplexes, obscuring potential effects of HaRxL44 on the integration or stability of MED19a subunits in the Mediator complex.
",Not_a_complex
24339748_21,s0,T2,T17,"First, we verified the degradation of MED19a in the presence of HaRxL44 in Arabidopsis, by generating a transgenic line expressing both GFP-",MED19a, and 3HA-Strep2-HaRxL44 (or 3HA-Strep2-,GUS," as control). We showed that, as we observed in N. benthamiana, MED19a is degraded in the presence of HaRxL44 in Arabidopsis and the addition of MG132 blocks the effect of HaRxL44 on MED19a stability (Figure S5D). We then investigated whether the presence of HaRxL44 affects the interaction between MED19a and the Mediator complex. We found that, even in the presence of 3HA-HaRxL44, MED6 co-immunoprecipitates with GFP-MED19a in Arabidopsis (Figure S5E), suggesting that MED6 and GFP-MED19a also associate in the nucleolus. However, overproduction of MED19a and HaRxL44 in Arabidopsis may affect the stoichiometry or nuclear/nucleolar distribution of interactions between MED19a and the Mediator complex, or Mediator subcomplexes, obscuring potential effects of HaRxL44 on the integration or stability of MED19a subunits in the Mediator complex.
",Not_a_complex
24339748_21,s0,T2,T21,"First, we verified the degradation of MED19a in the presence of HaRxL44 in Arabidopsis, by generating a transgenic line expressing both GFP-",MED19a, and 3HA-,Strep2,"-HaRxL44 (or 3HA-Strep2-GUS as control). We showed that, as we observed in N. benthamiana, MED19a is degraded in the presence of HaRxL44 in Arabidopsis and the addition of MG132 blocks the effect of HaRxL44 on MED19a stability (Figure S5D). We then investigated whether the presence of HaRxL44 affects the interaction between MED19a and the Mediator complex. We found that, even in the presence of 3HA-HaRxL44, MED6 co-immunoprecipitates with GFP-MED19a in Arabidopsis (Figure S5E), suggesting that MED6 and GFP-MED19a also associate in the nucleolus. However, overproduction of MED19a and HaRxL44 in Arabidopsis may affect the stoichiometry or nuclear/nucleolar distribution of interactions between MED19a and the Mediator complex, or Mediator subcomplexes, obscuring potential effects of HaRxL44 on the integration or stability of MED19a subunits in the Mediator complex.
",Not_a_complex
24339748_21,s0,T2,T22,"First, we verified the degradation of MED19a in the presence of HaRxL44 in Arabidopsis, by generating a transgenic line expressing both GFP-",MED19a, and 3HA-Strep2-,HaRxL44," (or 3HA-Strep2-GUS as control). We showed that, as we observed in N. benthamiana, MED19a is degraded in the presence of HaRxL44 in Arabidopsis and the addition of MG132 blocks the effect of HaRxL44 on MED19a stability (Figure S5D). We then investigated whether the presence of HaRxL44 affects the interaction between MED19a and the Mediator complex. We found that, even in the presence of 3HA-HaRxL44, MED6 co-immunoprecipitates with GFP-MED19a in Arabidopsis (Figure S5E), suggesting that MED6 and GFP-MED19a also associate in the nucleolus. However, overproduction of MED19a and HaRxL44 in Arabidopsis may affect the stoichiometry or nuclear/nucleolar distribution of interactions between MED19a and the Mediator complex, or Mediator subcomplexes, obscuring potential effects of HaRxL44 on the integration or stability of MED19a subunits in the Mediator complex.
",Not_a_complex
24339748_21,s0,T2,T23,"First, we verified the degradation of MED19a in the presence of HaRxL44 in Arabidopsis, by generating a transgenic line expressing both GFP-",MED19a, and 3HA-Strep2-HaRxL44 (or 3HA-,Strep2,"-GUS as control). We showed that, as we observed in N. benthamiana, MED19a is degraded in the presence of HaRxL44 in Arabidopsis and the addition of MG132 blocks the effect of HaRxL44 on MED19a stability (Figure S5D). We then investigated whether the presence of HaRxL44 affects the interaction between MED19a and the Mediator complex. We found that, even in the presence of 3HA-HaRxL44, MED6 co-immunoprecipitates with GFP-MED19a in Arabidopsis (Figure S5E), suggesting that MED6 and GFP-MED19a also associate in the nucleolus. However, overproduction of MED19a and HaRxL44 in Arabidopsis may affect the stoichiometry or nuclear/nucleolar distribution of interactions between MED19a and the Mediator complex, or Mediator subcomplexes, obscuring potential effects of HaRxL44 on the integration or stability of MED19a subunits in the Mediator complex.
",Not_a_complex
24339748_21,s0,T21,T22,"First, we verified the degradation of MED19a in the presence of HaRxL44 in Arabidopsis, by generating a transgenic line expressing both GFP-MED19a and 3HA-",Strep2,-,HaRxL44," (or 3HA-Strep2-GUS as control). We showed that, as we observed in N. benthamiana, MED19a is degraded in the presence of HaRxL44 in Arabidopsis and the addition of MG132 blocks the effect of HaRxL44 on MED19a stability (Figure S5D). We then investigated whether the presence of HaRxL44 affects the interaction between MED19a and the Mediator complex. We found that, even in the presence of 3HA-HaRxL44, MED6 co-immunoprecipitates with GFP-MED19a in Arabidopsis (Figure S5E), suggesting that MED6 and GFP-MED19a also associate in the nucleolus. However, overproduction of MED19a and HaRxL44 in Arabidopsis may affect the stoichiometry or nuclear/nucleolar distribution of interactions between MED19a and the Mediator complex, or Mediator subcomplexes, obscuring potential effects of HaRxL44 on the integration or stability of MED19a subunits in the Mediator complex.
",Not_a_complex
24339748_21,s0,T21,T23,"First, we verified the degradation of MED19a in the presence of HaRxL44 in Arabidopsis, by generating a transgenic line expressing both GFP-MED19a and 3HA-",Strep2,-HaRxL44 (or 3HA-,Strep2,"-GUS as control). We showed that, as we observed in N. benthamiana, MED19a is degraded in the presence of HaRxL44 in Arabidopsis and the addition of MG132 blocks the effect of HaRxL44 on MED19a stability (Figure S5D). We then investigated whether the presence of HaRxL44 affects the interaction between MED19a and the Mediator complex. We found that, even in the presence of 3HA-HaRxL44, MED6 co-immunoprecipitates with GFP-MED19a in Arabidopsis (Figure S5E), suggesting that MED6 and GFP-MED19a also associate in the nucleolus. However, overproduction of MED19a and HaRxL44 in Arabidopsis may affect the stoichiometry or nuclear/nucleolar distribution of interactions between MED19a and the Mediator complex, or Mediator subcomplexes, obscuring potential effects of HaRxL44 on the integration or stability of MED19a subunits in the Mediator complex.
",Not_a_complex
24339748_21,s0,T22,T23,"First, we verified the degradation of MED19a in the presence of HaRxL44 in Arabidopsis, by generating a transgenic line expressing both GFP-MED19a and 3HA-Strep2-",HaRxL44, (or 3HA-,Strep2,"-GUS as control). We showed that, as we observed in N. benthamiana, MED19a is degraded in the presence of HaRxL44 in Arabidopsis and the addition of MG132 blocks the effect of HaRxL44 on MED19a stability (Figure S5D). We then investigated whether the presence of HaRxL44 affects the interaction between MED19a and the Mediator complex. We found that, even in the presence of 3HA-HaRxL44, MED6 co-immunoprecipitates with GFP-MED19a in Arabidopsis (Figure S5E), suggesting that MED6 and GFP-MED19a also associate in the nucleolus. However, overproduction of MED19a and HaRxL44 in Arabidopsis may affect the stoichiometry or nuclear/nucleolar distribution of interactions between MED19a and the Mediator complex, or Mediator subcomplexes, obscuring potential effects of HaRxL44 on the integration or stability of MED19a subunits in the Mediator complex.
",Not_a_complex
24339748_21,s1,T24,T25,"First, we verified the degradation of MED19a in the presence of HaRxL44 in Arabidopsis, by generating a transgenic line expressing both GFP-MED19a and 3HA-Strep2-HaRxL44 (or 3HA-Strep2-GUS as control). We showed that, as we observed in N. benthamiana, MED19a is degraded in the presence of ",HaRxL44, in Arabidopsis and the addition of ,MG132," blocks the effect of HaRxL44 on MED19a stability (Figure S5D). We then investigated whether the presence of HaRxL44 affects the interaction between MED19a and the Mediator complex. We found that, even in the presence of 3HA-HaRxL44, MED6 co-immunoprecipitates with GFP-MED19a in Arabidopsis (Figure S5E), suggesting that MED6 and GFP-MED19a also associate in the nucleolus. However, overproduction of MED19a and HaRxL44 in Arabidopsis may affect the stoichiometry or nuclear/nucleolar distribution of interactions between MED19a and the Mediator complex, or Mediator subcomplexes, obscuring potential effects of HaRxL44 on the integration or stability of MED19a subunits in the Mediator complex.
",Not_a_complex
24339748_21,s1,T24,T26,"First, we verified the degradation of MED19a in the presence of HaRxL44 in Arabidopsis, by generating a transgenic line expressing both GFP-MED19a and 3HA-Strep2-HaRxL44 (or 3HA-Strep2-GUS as control). We showed that, as we observed in N. benthamiana, MED19a is degraded in the presence of ",HaRxL44, in Arabidopsis and the addition of MG132 blocks the effect of ,HaRxL44," on MED19a stability (Figure S5D). We then investigated whether the presence of HaRxL44 affects the interaction between MED19a and the Mediator complex. We found that, even in the presence of 3HA-HaRxL44, MED6 co-immunoprecipitates with GFP-MED19a in Arabidopsis (Figure S5E), suggesting that MED6 and GFP-MED19a also associate in the nucleolus. However, overproduction of MED19a and HaRxL44 in Arabidopsis may affect the stoichiometry or nuclear/nucleolar distribution of interactions between MED19a and the Mediator complex, or Mediator subcomplexes, obscuring potential effects of HaRxL44 on the integration or stability of MED19a subunits in the Mediator complex.
",Not_a_complex
24339748_21,s1,T25,T26,"First, we verified the degradation of MED19a in the presence of HaRxL44 in Arabidopsis, by generating a transgenic line expressing both GFP-MED19a and 3HA-Strep2-HaRxL44 (or 3HA-Strep2-GUS as control). We showed that, as we observed in N. benthamiana, MED19a is degraded in the presence of HaRxL44 in Arabidopsis and the addition of ",MG132, blocks the effect of ,HaRxL44," on MED19a stability (Figure S5D). We then investigated whether the presence of HaRxL44 affects the interaction between MED19a and the Mediator complex. We found that, even in the presence of 3HA-HaRxL44, MED6 co-immunoprecipitates with GFP-MED19a in Arabidopsis (Figure S5E), suggesting that MED6 and GFP-MED19a also associate in the nucleolus. However, overproduction of MED19a and HaRxL44 in Arabidopsis may affect the stoichiometry or nuclear/nucleolar distribution of interactions between MED19a and the Mediator complex, or Mediator subcomplexes, obscuring potential effects of HaRxL44 on the integration or stability of MED19a subunits in the Mediator complex.
",Not_a_complex
24339748_21,s1,T3,T24,"First, we verified the degradation of MED19a in the presence of HaRxL44 in Arabidopsis, by generating a transgenic line expressing both GFP-MED19a and 3HA-Strep2-HaRxL44 (or 3HA-Strep2-GUS as control). We showed that, as we observed in N. benthamiana, ",MED19a, is degraded in the presence of ,HaRxL44," in Arabidopsis and the addition of MG132 blocks the effect of HaRxL44 on MED19a stability (Figure S5D). We then investigated whether the presence of HaRxL44 affects the interaction between MED19a and the Mediator complex. We found that, even in the presence of 3HA-HaRxL44, MED6 co-immunoprecipitates with GFP-MED19a in Arabidopsis (Figure S5E), suggesting that MED6 and GFP-MED19a also associate in the nucleolus. However, overproduction of MED19a and HaRxL44 in Arabidopsis may affect the stoichiometry or nuclear/nucleolar distribution of interactions between MED19a and the Mediator complex, or Mediator subcomplexes, obscuring potential effects of HaRxL44 on the integration or stability of MED19a subunits in the Mediator complex.
",Not_a_complex
24339748_21,s1,T3,T25,"First, we verified the degradation of MED19a in the presence of HaRxL44 in Arabidopsis, by generating a transgenic line expressing both GFP-MED19a and 3HA-Strep2-HaRxL44 (or 3HA-Strep2-GUS as control). We showed that, as we observed in N. benthamiana, ",MED19a, is degraded in the presence of HaRxL44 in Arabidopsis and the addition of ,MG132," blocks the effect of HaRxL44 on MED19a stability (Figure S5D). We then investigated whether the presence of HaRxL44 affects the interaction between MED19a and the Mediator complex. We found that, even in the presence of 3HA-HaRxL44, MED6 co-immunoprecipitates with GFP-MED19a in Arabidopsis (Figure S5E), suggesting that MED6 and GFP-MED19a also associate in the nucleolus. However, overproduction of MED19a and HaRxL44 in Arabidopsis may affect the stoichiometry or nuclear/nucleolar distribution of interactions between MED19a and the Mediator complex, or Mediator subcomplexes, obscuring potential effects of HaRxL44 on the integration or stability of MED19a subunits in the Mediator complex.
",Not_a_complex
24339748_21,s1,T3,T26,"First, we verified the degradation of MED19a in the presence of HaRxL44 in Arabidopsis, by generating a transgenic line expressing both GFP-MED19a and 3HA-Strep2-HaRxL44 (or 3HA-Strep2-GUS as control). We showed that, as we observed in N. benthamiana, ",MED19a, is degraded in the presence of HaRxL44 in Arabidopsis and the addition of MG132 blocks the effect of ,HaRxL44," on MED19a stability (Figure S5D). We then investigated whether the presence of HaRxL44 affects the interaction between MED19a and the Mediator complex. We found that, even in the presence of 3HA-HaRxL44, MED6 co-immunoprecipitates with GFP-MED19a in Arabidopsis (Figure S5E), suggesting that MED6 and GFP-MED19a also associate in the nucleolus. However, overproduction of MED19a and HaRxL44 in Arabidopsis may affect the stoichiometry or nuclear/nucleolar distribution of interactions between MED19a and the Mediator complex, or Mediator subcomplexes, obscuring potential effects of HaRxL44 on the integration or stability of MED19a subunits in the Mediator complex.
",Not_a_complex
24339748_21,s1,T3,T4,"First, we verified the degradation of MED19a in the presence of HaRxL44 in Arabidopsis, by generating a transgenic line expressing both GFP-MED19a and 3HA-Strep2-HaRxL44 (or 3HA-Strep2-GUS as control). We showed that, as we observed in N. benthamiana, ",MED19a, is degraded in the presence of HaRxL44 in Arabidopsis and the addition of MG132 blocks the effect of HaRxL44 on ,MED19a," stability (Figure S5D). We then investigated whether the presence of HaRxL44 affects the interaction between MED19a and the Mediator complex. We found that, even in the presence of 3HA-HaRxL44, MED6 co-immunoprecipitates with GFP-MED19a in Arabidopsis (Figure S5E), suggesting that MED6 and GFP-MED19a also associate in the nucleolus. However, overproduction of MED19a and HaRxL44 in Arabidopsis may affect the stoichiometry or nuclear/nucleolar distribution of interactions between MED19a and the Mediator complex, or Mediator subcomplexes, obscuring potential effects of HaRxL44 on the integration or stability of MED19a subunits in the Mediator complex.
",Not_a_complex
24339748_21,s1,T24,T4,"First, we verified the degradation of MED19a in the presence of HaRxL44 in Arabidopsis, by generating a transgenic line expressing both GFP-MED19a and 3HA-Strep2-HaRxL44 (or 3HA-Strep2-GUS as control). We showed that, as we observed in N. benthamiana, MED19a is degraded in the presence of ",HaRxL44, in Arabidopsis and the addition of MG132 blocks the effect of HaRxL44 on ,MED19a," stability (Figure S5D). We then investigated whether the presence of HaRxL44 affects the interaction between MED19a and the Mediator complex. We found that, even in the presence of 3HA-HaRxL44, MED6 co-immunoprecipitates with GFP-MED19a in Arabidopsis (Figure S5E), suggesting that MED6 and GFP-MED19a also associate in the nucleolus. However, overproduction of MED19a and HaRxL44 in Arabidopsis may affect the stoichiometry or nuclear/nucleolar distribution of interactions between MED19a and the Mediator complex, or Mediator subcomplexes, obscuring potential effects of HaRxL44 on the integration or stability of MED19a subunits in the Mediator complex.
",Not_a_complex
24339748_21,s1,T25,T4,"First, we verified the degradation of MED19a in the presence of HaRxL44 in Arabidopsis, by generating a transgenic line expressing both GFP-MED19a and 3HA-Strep2-HaRxL44 (or 3HA-Strep2-GUS as control). We showed that, as we observed in N. benthamiana, MED19a is degraded in the presence of HaRxL44 in Arabidopsis and the addition of ",MG132, blocks the effect of HaRxL44 on ,MED19a," stability (Figure S5D). We then investigated whether the presence of HaRxL44 affects the interaction between MED19a and the Mediator complex. We found that, even in the presence of 3HA-HaRxL44, MED6 co-immunoprecipitates with GFP-MED19a in Arabidopsis (Figure S5E), suggesting that MED6 and GFP-MED19a also associate in the nucleolus. However, overproduction of MED19a and HaRxL44 in Arabidopsis may affect the stoichiometry or nuclear/nucleolar distribution of interactions between MED19a and the Mediator complex, or Mediator subcomplexes, obscuring potential effects of HaRxL44 on the integration or stability of MED19a subunits in the Mediator complex.
",Not_a_complex
24339748_21,s1,T26,T4,"First, we verified the degradation of MED19a in the presence of HaRxL44 in Arabidopsis, by generating a transgenic line expressing both GFP-MED19a and 3HA-Strep2-HaRxL44 (or 3HA-Strep2-GUS as control). We showed that, as we observed in N. benthamiana, MED19a is degraded in the presence of HaRxL44 in Arabidopsis and the addition of MG132 blocks the effect of ",HaRxL44, on ,MED19a," stability (Figure S5D). We then investigated whether the presence of HaRxL44 affects the interaction between MED19a and the Mediator complex. We found that, even in the presence of 3HA-HaRxL44, MED6 co-immunoprecipitates with GFP-MED19a in Arabidopsis (Figure S5E), suggesting that MED6 and GFP-MED19a also associate in the nucleolus. However, overproduction of MED19a and HaRxL44 in Arabidopsis may affect the stoichiometry or nuclear/nucleolar distribution of interactions between MED19a and the Mediator complex, or Mediator subcomplexes, obscuring potential effects of HaRxL44 on the integration or stability of MED19a subunits in the Mediator complex.
",Not_a_complex
24339748_21,s2,T5,T34,"First, we verified the degradation of MED19a in the presence of HaRxL44 in Arabidopsis, by generating a transgenic line expressing both GFP-MED19a and 3HA-Strep2-HaRxL44 (or 3HA-Strep2-GUS as control). We showed that, as we observed in N. benthamiana, MED19a is degraded in the presence of HaRxL44 in Arabidopsis and the addition of MG132 blocks the effect of HaRxL44 on MED19a stability (Figure S5D). We then investigated whether the presence of HaRxL44 affects the interaction between ",MED19a, and the ,Mediator," complex. We found that, even in the presence of 3HA-HaRxL44, MED6 co-immunoprecipitates with GFP-MED19a in Arabidopsis (Figure S5E), suggesting that MED6 and GFP-MED19a also associate in the nucleolus. However, overproduction of MED19a and HaRxL44 in Arabidopsis may affect the stoichiometry or nuclear/nucleolar distribution of interactions between MED19a and the Mediator complex, or Mediator subcomplexes, obscuring potential effects of HaRxL44 on the integration or stability of MED19a subunits in the Mediator complex.
",Complex_formation
24339748_21,s2,T27,T34,"First, we verified the degradation of MED19a in the presence of HaRxL44 in Arabidopsis, by generating a transgenic line expressing both GFP-MED19a and 3HA-Strep2-HaRxL44 (or 3HA-Strep2-GUS as control). We showed that, as we observed in N. benthamiana, MED19a is degraded in the presence of HaRxL44 in Arabidopsis and the addition of MG132 blocks the effect of HaRxL44 on MED19a stability (Figure S5D). We then investigated whether the presence of ",HaRxL44, affects the interaction between MED19a and the ,Mediator," complex. We found that, even in the presence of 3HA-HaRxL44, MED6 co-immunoprecipitates with GFP-MED19a in Arabidopsis (Figure S5E), suggesting that MED6 and GFP-MED19a also associate in the nucleolus. However, overproduction of MED19a and HaRxL44 in Arabidopsis may affect the stoichiometry or nuclear/nucleolar distribution of interactions between MED19a and the Mediator complex, or Mediator subcomplexes, obscuring potential effects of HaRxL44 on the integration or stability of MED19a subunits in the Mediator complex.
",Not_a_complex
24339748_21,s2,T27,T5,"First, we verified the degradation of MED19a in the presence of HaRxL44 in Arabidopsis, by generating a transgenic line expressing both GFP-MED19a and 3HA-Strep2-HaRxL44 (or 3HA-Strep2-GUS as control). We showed that, as we observed in N. benthamiana, MED19a is degraded in the presence of HaRxL44 in Arabidopsis and the addition of MG132 blocks the effect of HaRxL44 on MED19a stability (Figure S5D). We then investigated whether the presence of ",HaRxL44, affects the interaction between ,MED19a," and the Mediator complex. We found that, even in the presence of 3HA-HaRxL44, MED6 co-immunoprecipitates with GFP-MED19a in Arabidopsis (Figure S5E), suggesting that MED6 and GFP-MED19a also associate in the nucleolus. However, overproduction of MED19a and HaRxL44 in Arabidopsis may affect the stoichiometry or nuclear/nucleolar distribution of interactions between MED19a and the Mediator complex, or Mediator subcomplexes, obscuring potential effects of HaRxL44 on the integration or stability of MED19a subunits in the Mediator complex.
",Not_a_complex
